Time,Amplitude
1.1071,0.697727
1.10712,0.741235
1.10714,0.781831
1.10717,0.819356
1.10719,0.853662
1.10721,0.884614
1.10723,0.912091
1.10726,0.935984
1.10728,0.956201
1.1073,0.97266
1.10732,0.985299
1.10735,0.994066
1.10737,0.998928
1.10739,0.999866
1.10741,0.996875
1.10744,0.989968
1.10746,0.979172
1.10748,0.964529
1.10751,0.946097
1.10753,0.923948
1.10755,0.898169
1.10757,0.868861
1.1076,0.83614
1.10762,0.800134
1.10764,0.760984
1.10766,0.718845
1.10769,0.673881
1.10771,0.626271
1.10773,0.576199
1.10776,0.523865
1.10778,0.469472
1.1078,0.413234
1.10782,0.355373
1.10785,0.296116
1.10787,0.235696
1.10789,0.17435
1.10791,0.112318
1.10794,0.0498459
1.10796,-0.0128225
1.10798,-0.0754405
1.108,-0.137762
1.10803,-0.199542
1.10805,-0.260539
1.10807,-0.320512
1.1081,-0.379225
1.10812,-0.436449
1.10814,-0.491958
1.10816,-0.545535
1.10819,-0.596968
1.10821,-0.646056
1.10823,-0.692606
1.10825,-0.736435
1.10828,-0.77737
1.1083,-0.815252
1.10832,-0.84993
1.10834,-0.88127
1.10837,-0.909147
1.10839,-0.933453
1.10841,-0.954091
1.10844,-0.970981
1.10846,-0.984057
1.10848,-0.993266
1.1085,-0.998573
1.10853,-0.999957
1.10855,-0.997413
1.10857,-0.99095
1.10859,-0.980594
1.10862,-0.966385
1.10864,-0.94838
1.10866,-0.926649
1.10868,-0.901278
1.10871,-0.872365
1.10873,-0.840026
1.10875,-0.804386
1.10878,-0.765586
1.1088,-0.723779
1.10882,-0.679128
1.10884,-0.631808
1.10887,-0.582007
1.10889,-0.529919
1.10891,-0.47575
1.10893,-0.419711
1.10896,-0.362023
1.10898,-0.302913
1.109,-0.242613
1.10902,-0.18136
1.10905,-0.119394
1.10907,-0.0569595
1.10909,0.005699
1.10912,0.0683351
1.10914,0.130703
1.10916,0.192557
1.10918,0.253655
1.10921,0.313756
1.10923,0.372624
1.10925,0.430029
1.10927,0.485744
1.1093,0.539551
1.10932,0.591238
1.10934,0.640602
1.10937,0.68745
1.10939,0.731597
1.10941,0.772869
1.10943,0.811105
1.10946,0.846155
1.10948,0.877881
1.1095,0.906157
1.10952,0.930874
1.10955,0.951933
1.10957,0.969253
1.10959,0.982765
1.10961,0.992415
1.10964,0.998167
1.10966,0.999998
1.10968,0.997899
1.10971,0.991881
1.10973,0.981965
1.10975,0.968192
1.10977,0.950615
1.1098,0.929304
1.10982,0.904341
1.10984,0.875826
1.10986,0.84387
1.10989,0.808598
1.10991,0.77015
1.10993,0.728676
1.10995,0.684339
1.10998,0.637314
1.11,0.587785
1.11002,0.535947
1.11005,0.482003
1.11007,0.426166
1.11009,0.368654
1.11011,0.309694
1.11014,0.249518
1.11016,0.188361
1.11018,0.126464
1.1102,0.0640702
1.11023,0.00142476
1.11025,-0.0612263
1.11027,-0.123637
1.11029,-0.185562
1.11032,-0.246757
1.11034,-0.306984
1.11036,-0.366004
1.11039,-0.423586
1.11041,-0.479505
1.11043,-0.533539
1.11045,-0.585478
1.11048,-0.635116
1.1105,-0.682259
1.11052,-0.726721
1.11054,-0.768329
1.11057,-0.806918
1.11059,-0.842337
1.11061,-0.874447
1.11063,-0.903121
1.11066,-0.928248
1.11068,-0.949727
1.1107,-0.967475
1.11073,-0.981423
1.11075,-0.991514
1.11077,-0.997711
1.11079,-0.999988
1.11082,-0.998336
1.11084,-0.992762
1.11086,-0.983287
1.11088,-0.96995
1.11091,-0.952802
1.11093,-0.931911
1.11095,-0.907359
1.11098,-0.879242
1.111,-0.84767
1.11102,-0.812769
1.11104,-0.774674
1.11107,-0.733536
1.11109,-0.689516
1.11111,-0.642788
1.11113,-0.593534
1.11116,-0.541948
1.11118,-0.488233
1.1112,-0.4326
1.11122,-0.375267
1.11125,-0.31646
1.11127,-0.25641
1.11129,-0.195352
1.11132,-0.133527
1.11134,-0.0711777
1.11136,-0.00854845
1.11138,0.0541144
1.11141,0.116565
1.11143,0.178557
1.11145,0.239848
1.11147,0.300196
1.1115,0.359365
1.11152,0.417123
1.11154,0.473241
1.11156,0.527501
1.11159,0.579688
1.11161,0.629597
1.11163,0.677033
1.11166,0.72181
1.11168,0.76375
1.1117,0.80269
1.11172,0.838477
1.11175,0.870969
1.11177,0.90004
1.11179,0.925574
1.11181,0.947473
1.11184,0.965649
1.11186,0.980031
1.11188,0.990563
1.1119,0.997204
1.11193,0.999927
1.11195,0.998721
1.11197,0.993592
1.112,0.984559
1.11202,0.971659
1.11204,0.954941
1.11206,0.934471
1.11209,0.91033
1.11211,0.882613
1.11213,0.851428
1.11215,0.816898
1.11218,0.779159
1.1122,0.738359
1.11222,0.694658
1.11224,0.648228
1.11227,0.599252
1.11229,0.547921
1.11231,0.494437
1.11234,0.439011
1.11236,0.381861
1.11238,0.32321
1.1124,0.263289
1.11243,0.202334
1.11245,0.140584
1.11247,0.0782815
1.11249,0.0156717
1.11252,-0.0469997
1.11254,-0.109486
1.11256,-0.171543
1.11259,-0.232926
1.11261,-0.293393
1.11263,-0.352708
1.11265,-0.410638
1.11268,-0.466954
1.1127,-0.521435
1.11272,-0.573868
1.11274,-0.624047
1.11277,-0.671773
1.11279,-0.716861
1.11281,-0.759132
1.11283,-0.798421
1.11286,-0.834573
1.11288,-0.867447
1.1129,-0.896912
1.11293,-0.922854
1.11295,-0.94517
1.11297,-0.963773
1.11299,-0.97859
1.11302,-0.989562
1.11304,-0.996646
1.11306,-0.999815
1.11308,-0.999056
1.11311,-0.994372
1.11313,-0.985781
1.11315,-0.973318
1.11317,-0.957031
1.1132,-0.936984
1.11322,-0.913255
1.11324,-0.885939
1.11327,-0.855143
1.11329,-0.820987
1.11331,-0.783605
1.11333,-0.743145
1.11336,-0.699765
1.11338,-0.653636
1.1134,-0.60494
1.11342,-0.553866
1.11345,-0.500617
1.11347,-0.445401
1.11349,-0.388435
1.11351,-0.329943
1.11354,-0.270155
1.11356,-0.209305
1.11358,-0.147633
1.11361,-0.0853814
1.11363,-0.0227942
1.11365,0.0398827
1.11367,0.102403
1.1137,0.164521
1.11372,0.225992
1.11374,0.286576
1.11376,0.346034
1.11379,0.404132
1.11381,0.460642
1.11383,0.515343
1.11385,0.56802
1.11388,0.618464
1.1139,0.666479
1.11392,0.711876
1.11395,0.754476
1.11397,0.794112
1.11399,0.830628
1.11401,0.86388
1.11404,0.893739
1.11406,0.920087
1.11408,0.94282
1.1141,0.961849
1.11413,0.977099
1.11415,0.98851
1.11417,0.996038
1.1142,0.999653
1.11422,0.99934
1.11424,0.995101
1.11426,0.986953
1.11429,0.974928
1.11431,0.959072
1.11433,0.939449
1.11435,0.916134
1.11438,0.889221
1.1144,0.858814
1.11442,0.825033
1.11444,0.788011
1.11447,0.747893
1.11449,0.704836
1.11451,0.659011
1.11454,0.610597
1.11456,0.559783
1.11458,0.506771
1.1146,0.451768
1.11463,0.394989
1.11465,0.336659
1.11467,0.277007
1.11469,0.216266
1.11472,0.154675
1.11474,0.092477
1.11476,0.0299155
1.11478,-0.0327636
1.11481,-0.0953139
1.11483,-0.15749
1.11485,-0.219047
1.11488,-0.279744
1.1149,-0.339341
1.11492,-0.397605
1.11494,-0.454308
1.11497,-0.509225
1.11499,-0.562142
1.11501,-0.612851
1.11503,-0.661152
1.11506,-0.706855
1.11508,-0.749781
1.1151,-0.789762
1.11512,-0.82664
1.11515,-0.86027
1.11517,-0.890521
1.11519,-0.917273
1.11522,-0.940421
1.11524,-0.959875
1.11526,-0.975558
1.11528,-0.987408
1.11531,-0.995379
1.11533,-0.99944
1.11535,-0.999573
1.11537,-0.99578
1.1154,-0.988075
1.11542,-0.976488
1.11544,-0.961065
1.11546,-0.941866
1.11549,-0.918967
1.11551,-0.892457
1.11553,-0.862442
1.11556,-0.829038
1.11558,-0.792377
1.1156,-0.752603
1.11562,-0.709872
1.11565,-0.664352
1.11567,-0.616223
1.11569,-0.565672
1.11571,-0.512899
1.11574,-0.458111
1.11576,-0.401524
1.11578,-0.343359
1.1158,-0.283845
1.11583,-0.223215
1.11585,-0.161709
1.11587,-0.0995678
1.1159,-0.0370353
1.11592,0.0256428
1.11594,0.0882202
1.11596,0.150451
1.11599,0.212091
1.11601,0.272897
1.11603,0.332631
1.11605,0.391059
1.11608,0.44795
1.1161,0.503082
1.11612,0.556236
1.11615,0.607206
1.11617,0.65579
1.11619,0.701798
1.11621,0.745049
1.11624,0.785372
1.11626,0.82261
1.11628,0.856616
1.1163,0.887257
1.11633,0.914413
1.11635,0.937975
1.11637,0.957853
1.11639,0.973968
1.11642,0.986256
1.11644,0.99467
1.11646,0.999176
1.11649,0.999756
1.11651,0.996409
1.11653,0.989147
1.11655,0.977999
1.11658,0.963009
1.1166,0.944236
1.11662,0.921753
1.11664,0.895648
1.11667,0.866025
1.11669,0.833
1.11671,0.796702
1.11673,0.757274
1.11676,0.714871
1.11678,0.66966
1.1168,0.621817
1.11683,0.571532
1.11685,0.519002
1.11687,0.464432
1.11689,0.408038
1.11692,0.350041
1.11694,0.290668
1.11696,0.230154
1.11698,0.168735
1.11701,0.106654
1.11703,0.0441532
1.11705,-0.0185208
1.11707,-0.081122
1.1171,-0.143404
1.11712,-0.205124
1.11714,-0.266037
1.11717,-0.325905
1.11719,-0.384493
1.11721,-0.44157
1.11723,-0.496912
1.11726,-0.550302
1.11728,-0.601531
1.1173,-0.650396
1.11732,-0.696705
1.11735,-0.740278
1.11737,-0.780942
1.11739,-0.818539
1.11741,-0.852919
1.11744,-0.883949
1.11746,-0.911506
1.11748,-0.935482
1.11751,-0.955783
1.11753,-0.972328
1.11755,-0.985054
1.11757,-0.99391
1.1176,-0.998861
1.11762,-0.999888
1.11764,-0.996987
1.11766,-0.990169
1.11769,-0.97946
1.11771,-0.964904
1.11773,-0.946557
1.11776,-0.924492
1.11778,-0.898794
1.1178,-0.869565
1.11782,-0.83692
1.11785,-0.800987
1.11787,-0.761908
1.11789,-0.719834
1.11791,-0.674933
1.11794,-0.627381
1.11796,-0.577363
1.11798,-0.525078
1.118,-0.470729
1.11803,-0.414531
1.11805,-0.356705
1.11807,-0.297477
1.1181,-0.23708
1.11812,-0.175752
1.11814,-0.113734
1.11816,-0.0512688
1.11819,0.0113978
1.11821,0.0740197
1.11823,0.136351
1.11825,0.198146
1.11828,0.259163
1.1183,0.319162
1.11832,0.377907
1.11834,0.435167
1.11837,0.490718
1.11839,0.54434
1.11841,0.595824
1.11844,0.644968
1.11846,0.691577
1.11848,0.73547
1.1185,0.776473
1.11853,0.814426
1.11855,0.849179
1.11857,0.880596
1.11859,0.908553
1.11862,0.932941
1.11864,0.953663
1.11866,0.970639
1.11868,0.983802
1.11871,0.9931
1.11873,0.998496
1.11875,0.999969
1.11878,0.997514
1.1188,0.99114
1.11882,0.980872
1.11884,0.966751
1.11887,0.948831
1.11889,0.927184
1.11891,0.901894
1.11893,0.873061
1.11896,0.840798
1.11898,0.805232
1.119,0.766502
1.11902,0.724761
1.11905,0.680173
1.11907,0.632912
1.11909,0.583165
1.11912,0.531127
1.11914,0.477002
1.11916,0.421004
1.11918,0.363351
1.11921,0.304271
1.11923,0.243995
1.11925,0.182761
1.11927,0.120809
1.1193,0.0583819
1.11932,-0.00427426
1.11934,-0.0669136
1.11937,-0.12929
1.11939,-0.191159
1.11941,-0.252276
1.11943,-0.312403
1.11946,-0.371302
1.11948,-0.428742
1.1195,-0.484498
1.11952,-0.538351
1.11955,-0.590088
1.11957,-0.639507
1.11959,-0.686414
1.11961,-0.730625
1.11964,-0.771964
1.11966,-0.810271
1.11968,-0.845395
1.11971,-0.877197
1.11973,-0.905554
1.11975,-0.930352
1.11977,-0.951496
1.1198,-0.968901
1.11982,-0.9825
1.11984,-0.992239
1.11986,-0.99808
1.11989,-1
1.11991,-0.997991
1.11993,-0.992061
1.11995,-0.982234
1.11998,-0.968548
1.12,-0.951057
1.12002,-0.929829
1.12005,-0.904948
1.12007,-0.876513
1.12009,-0.844633
1.12011,-0.809436
1.12014,-0.771058
1.12016,-0.729651
1.12018,-0.685378
1.1202,-0.638411
1.12023,-0.588937
1.12025,-0.537149
1.12027,-0.483251
1.12029,-0.427454
1.12032,-0.369978
1.12034,-0.311049
1.12036,-0.250897
1.12039,-0.18976
1.12041,-0.127877
1.12043,-0.065492
1.12045,-0.00284951
1.12048,0.0598042
1.1205,0.122223
1.12052,0.184161
1.12054,0.245376
1.12057,0.305627
1.12059,0.364678
1.12061,0.422295
1.12063,0.478254
1.12066,0.532334
1.12068,0.584322
1.1207,0.634015
1.12073,0.681216
1.12075,0.725742
1.12077,0.767416
1.12079,0.806076
1.12082,0.841569
1.12084,0.873755
1.12086,0.902509
1.12088,0.927717
1.12091,0.94928
1.12093,0.967114
1.12095,0.981148
1.12098,0.991328
1.121,0.997613
1.12102,0.999979
1.12104,0.998417
1.12107,0.992932
1.12109,0.983546
1.12111,0.970296
1.12113,0.953234
1.12116,0.932427
1.12118,0.907957
1.1212,0.879919
1.12122,0.848425
1.12125,0.813598
1.12127,0.775574
1.12129,0.734504
1.12132,0.690548
1.12134,0.643878
1.12136,0.59468
1.12138,0.543145
1.12141,0.489476
1.12143,0.433884
1.12145,0.376587
1.12147,0.317811
1.1215,0.257787
1.12152,0.196749
1.12154,0.134939
1.12156,0.0725988
1.12159,0.00997314
1.12161,-0.0526917
1.12163,-0.115149
1.12166,-0.177155
1.12168,-0.238464
1.1217,-0.298837
1.12172,-0.358035
1.12175,-0.415827
1.12177,-0.471986
1.12179,-0.52629
1.12181,-0.578526
1.12184,-0.62849
1.12186,-0.675984
1.12188,-0.720823
1.1219,-0.76283
1.12193,-0.80184
1.12195,-0.837699
1.12197,-0.870268
1.122,-0.899418
1.12202,-0.925034
1.12204,-0.947016
1.12206,-0.965278
1.12209,-0.979747
1.12211,-0.990367
1.12213,-0.997096
1.12215,-0.999908
1.12218,-0.998792
1.1222,-0.993752
1.12222,-0.984808
1.12224,-0.971994
1.12227,-0.955363
1.12229,-0.934977
1.12231,-0.910919
1.12234,-0.883282
1.12236,-0.852175
1.12238,-0.817719
1.1224,-0.780052
1.12243,-0.739319
1.12245,-0.695683
1.12247,-0.649313
1.12249,-0.600392
1.12252,-0.549112
1.12254,-0.495675
1.12256,-0.440291
1.12259,-0.383177
1.12261,-0.324558
1.12263,-0.264663
1.12265,-0.203729
1.12268,-0.141994
1.1227,-0.0797019
1.12272,-0.0170963
1.12274,0.0455765
1.12277,0.10807
1.12279,0.170139
1.12281,0.23154
1.12283,0.292031
1.12286,0.351375
1.12288,0.409338
1.1229,0.465693
1.12293,0.520219
1.12295,0.572701
1.12297,0.622933
1.12299,0.670717
1.12302,0.715867
1.12304,0.758204
1.12306,0.797562
1.12308,0.833788
1.12311,0.866737
1.12313,0.896281
1.12315,0.922304
1.12317,0.944704
1.1232,0.963392
1.12322,0.978295
1.12324,0.989355
1.12327,0.996529
1.12329,0.999787
1.12331,0.999117
1.12333,0.994522
1.12336,0.98602
1.12338,0.973644
1.1234,0.957443
1.12342,0.93748
1.12345,0.913835
1.12347,0.886599
1.12349,0.85588
1.12351,0.821799
1.12354,0.784489
1.12356,0.744097
1.12358,0.700782
1.12361,0.654714
1.12363,0.606073
1.12365,0.555052
1.12367,0.50185
1.1237,0.446676
1.12372,0.389747
1.12374,0.331287
1.12376,0.271526
1.12379,0.210698
1.12381,0.149042
1.12383,0.0868009
1.12385,0.0242185
1.12388,-0.038459
1.1239,-0.100985
1.12392,-0.163115
1.12395,-0.224604
1.12397,-0.28521
1.12399,-0.344696
1.12401,-0.402828
1.12404,-0.459377
1.12406,-0.514122
1.12408,-0.566846
1.1241,-0.617344
1.12413,-0.665416
1.12415,-0.710875
1.12417,-0.75354
1.1242,-0.793245
1.12422,-0.829833
1.12424,-0.863162
1.12426,-0.893099
1.12429,-0.919528
1.12431,-0.942344
1.12433,-0.961458
1.12435,-0.976794
1.12438,-0.988294
1.1244,-0.99591
1.12442,-0.999614
1.12444,-0.999391
1.12447,-0.995241
1.12449,-0.987182
1.12451,-0.975244
1.12454,-0.959475
1.12456,-0.939936
1.12458,-0.916705
1.1246,-0.889872
1.12463,-0.859543
1.12465,-0.825837
1.12467,-0.788887
1.12469,-0.748838
1.12472,-0.705846
1.12474,-0.660082
1.12476,-0.611724
1.12478,-0.560963
1.12481,-0.507999
1.12483,-0.453038
1.12485,-0.396298
1.12488,-0.338001
1.1249,-0.278375
1.12492,-0.217657
1.12494,-0.156083
1.12497,-0.0938955
1.12499,-0.0313396
1.12501,0.0313396
1.12503,0.0938955
1.12506,0.156083
1.12508,0.217657
1.1251,0.278375
1.12512,0.338001
1.12515,0.396298
1.12517,0.453038
1.12519,0.507999
1.12522,0.560963
1.12524,0.611724
1.12526,0.660082
1.12528,0.705846
1.12531,0.748838
1.12533,0.788887
1.12535,0.825837
1.12537,0.859543
1.1254,0.889872
1.12542,0.916705
1.12544,0.939936
1.12546,0.959475
1.12549,0.975244
1.12551,0.987182
1.12553,0.995241
1.12556,0.999391
1.12558,0.999614
1.1256,0.99591
1.12562,0.988294
1.12565,0.976794
1.12567,0.961458
1.12569,0.942344
1.12571,0.919528
1.12574,0.893099
1.12576,0.863162
1.12578,0.829833
1.1258,0.793245
1.12583,0.75354
1.12585,0.710875
1.12587,0.665416
1.1259,0.617344
1.12592,0.566846
1.12594,0.514122
1.12596,0.459377
1.12599,0.402828
1.12601,0.344696
1.12603,0.28521
1.12605,0.224604
1.12608,0.163115
1.1261,0.100985
1.12612,0.038459
1.12615,-0.0242185
1.12617,-0.0868009
1.12619,-0.149042
1.12621,-0.210698
1.12624,-0.271526
1.12626,-0.331287
1.12628,-0.389747
1.1263,-0.446676
1.12633,-0.50185
1.12635,-0.555052
1.12637,-0.606073
1.12639,-0.654714
1.12642,-0.700782
1.12644,-0.744097
1.12646,-0.784489
1.12649,-0.821799
1.12651,-0.85588
1.12653,-0.886599
1.12655,-0.913835
1.12658,-0.93748
1.1266,-0.957443
1.12662,-0.973644
1.12664,-0.98602
1.12667,-0.994522
1.12669,-0.999117
1.12671,-0.999787
1.12673,-0.996529
1.12676,-0.989355
1.12678,-0.978295
1.1268,-0.963392
1.12683,-0.944704
1.12685,-0.922304
1.12687,-0.896281
1.12689,-0.866737
1.12692,-0.833788
1.12694,-0.797562
1.12696,-0.758204
1.12698,-0.715867
1.12701,-0.670717
1.12703,-0.622933
1.12705,-0.572701
1.12707,-0.520219
1.1271,-0.465693
1.12712,-0.409338
1.12714,-0.351375
1.12717,-0.292031
1.12719,-0.23154
1.12721,-0.170139
1.12723,-0.10807
1.12726,-0.0455765
1.12728,0.0170963
1.1273,0.0797019
1.12732,0.141994
1.12735,0.203729
1.12737,0.264663
1.12739,0.324558
1.12741,0.383177
1.12744,0.440291
1.12746,0.495675
1.12748,0.549112
1.12751,0.600392
1.12753,0.649313
1.12755,0.695683
1.12757,0.739319
1.1276,0.780052
1.12762,0.817719
1.12764,0.852175
1.12766,0.883282
1.12769,0.910919
1.12771,0.934977
1.12773,0.955363
1.12776,0.971994
1.12778,0.984808
1.1278,0.993752
1.12782,0.998792
1.12785,0.999908
1.12787,0.997096
1.12789,0.990367
1.12791,0.979747
1.12794,0.965278
1.12796,0.947016
1.12798,0.925034
1.128,0.899418
1.12803,0.870268
1.12805,0.837699
1.12807,0.80184
1.1281,0.76283
1.12812,0.720823
1.12814,0.675984
1.12816,0.62849
1.12819,0.578526
1.12821,0.52629
1.12823,0.471986
1.12825,0.415827
1.12828,0.358035
1.1283,0.298837
1.12832,0.238464
1.12834,0.177155
1.12837,0.115149
1.12839,0.0526917
1.12841,-0.00997314
1.12844,-0.0725988
1.12846,-0.134939
1.12848,-0.196749
1.1285,-0.257787
1.12853,-0.317811
1.12855,-0.376587
1.12857,-0.433884
1.12859,-0.489476
1.12862,-0.543145
1.12864,-0.59468
1.12866,-0.643878
1.12868,-0.690548
1.12871,-0.734504
1.12873,-0.775574
1.12875,-0.813598
1.12878,-0.848425
1.1288,-0.879919
1.12882,-0.907957
1.12884,-0.932427
1.12887,-0.953234
1.12889,-0.970296
1.12891,-0.983546
1.12893,-0.992932
1.12896,-0.998417
1.12898,-0.999979
1.129,-0.997613
1.12902,-0.991328
1.12905,-0.981148
1.12907,-0.967114
1.12909,-0.94928
1.12912,-0.927717
1.12914,-0.902509
1.12916,-0.873755
1.12918,-0.841569
1.12921,-0.806076
1.12923,-0.767416
1.12925,-0.725742
1.12927,-0.681216
1.1293,-0.634015
1.12932,-0.584322
1.12934,-0.532334
1.12937,-0.478254
1.12939,-0.422295
1.12941,-0.364678
1.12943,-0.305627
1.12946,-0.245376
1.12948,-0.184161
1.1295,-0.122223
1.12952,-0.0598042
1.12955,0.00284951
1.12957,0.065492
1.12959,0.127877
1.12961,0.18976
1.12964,0.250897
1.12966,0.311049
1.12968,0.369978
1.12971,0.427454
1.12973,0.483251
1.12975,0.537149
1.12977,0.588937
1.1298,0.638411
1.12982,0.685378
1.12984,0.729651
1.12986,0.771058
1.12989,0.809436
1.12991,0.844633
1.12993,0.876513
1.12995,0.904948
1.12998,0.929829
1.13,0.951057
1.13002,0.968548
1.13005,0.982234
1.13007,0.992061
1.13009,0.997991
1.13011,1
1.13014,0.99808
1.13016,0.992239
1.13018,0.9825
1.1302,0.968901
1.13023,0.951496
1.13025,0.930352
1.13027,0.905554
1.13029,0.877197
1.13032,0.845395
1.13034,0.810271
1.13036,0.771964
1.13039,0.730625
1.13041,0.686414
1.13043,0.639507
1.13045,0.590088
1.13048,0.538351
1.1305,0.484498
1.13052,0.428742
1.13054,0.371302
1.13057,0.312403
1.13059,0.252276
1.13061,0.191159
1.13063,0.12929
1.13066,0.0669136
1.13068,0.00427426
1.1307,-0.0583819
1.13073,-0.120809
1.13075,-0.182761
1.13077,-0.243995
1.13079,-0.304271
1.13082,-0.363351
1.13084,-0.421004
1.13086,-0.477002
1.13088,-0.531127
1.13091,-0.583165
1.13093,-0.632912
1.13095,-0.680173
1.13098,-0.724761
1.131,-0.766502
1.13102,-0.805232
1.13104,-0.840798
1.13107,-0.873061
1.13109,-0.901894
1.13111,-0.927184
1.13113,-0.948831
1.13116,-0.966751
1.13118,-0.980872
1.1312,-0.99114
1.13122,-0.997514
1.13125,-0.999969
1.13127,-0.998496
1.13129,-0.9931
1.13132,-0.983802
1.13134,-0.970639
1.13136,-0.953663
1.13138,-0.932941
1.13141,-0.908553
1.13143,-0.880596
1.13145,-0.849179
1.13147,-0.814426
1.1315,-0.776473
1.13152,-0.73547
1.13154,-0.691577
1.13156,-0.644968
1.13159,-0.595824
1.13161,-0.54434
1.13163,-0.490718
1.13166,-0.435167
1.13168,-0.377907
1.1317,-0.319162
1.13172,-0.259163
1.13175,-0.198146
1.13177,-0.136351
1.13179,-0.0740197
1.13181,-0.0113978
1.13184,0.0512688
1.13186,0.113734
1.13188,0.175752
1.1319,0.23708
1.13193,0.297477
1.13195,0.356705
1.13197,0.414531
1.132,0.470729
1.13202,0.525078
1.13204,0.577363
1.13206,0.627381
1.13209,0.674933
1.13211,0.719834
1.13213,0.761908
1.13215,0.800987
1.13218,0.83692
1.1322,0.869565
1.13222,0.898794
1.13224,0.924492
1.13227,0.946557
1.13229,0.964904
1.13231,0.97946
1.13234,0.990169
1.13236,0.996987
1.13238,0.999888
1.1324,0.998861
1.13243,0.99391
1.13245,0.985054
1.13247,0.972328
1.13249,0.955783
1.13252,0.935482
1.13254,0.911506
1.13256,0.883949
1.13259,0.852919
1.13261,0.818539
1.13263,0.780942
1.13265,0.740278
1.13268,0.696705
1.1327,0.650396
1.13272,0.601531
1.13274,0.550302
1.13277,0.496912
1.13279,0.44157
1.13281,0.384493
1.13283,0.325905
1.13286,0.266037
1.13288,0.205124
1.1329,0.143404
1.13293,0.081122
1.13295,0.0185208
1.13297,-0.0441532
1.13299,-0.106654
1.13302,-0.168735
1.13304,-0.230154
1.13306,-0.290668
1.13308,-0.350041
1.13311,-0.408038
1.13313,-0.464432
1.13315,-0.519002
1.13317,-0.571532
1.1332,-0.621817
1.13322,-0.66966
1.13324,-0.714871
1.13327,-0.757274
1.13329,-0.796702
1.13331,-0.833
1.13333,-0.866025
1.13336,-0.895648
1.13338,-0.921753
1.1334,-0.944236
1.13342,-0.963009
1.13345,-0.977999
1.13347,-0.989147
1.13349,-0.996409
1.13351,-0.999756
1.13354,-0.999176
1.13356,-0.99467
1.13358,-0.986256
1.13361,-0.973968
1.13363,-0.957853
1.13365,-0.937975
1.13367,-0.914413
1.1337,-0.887257
1.13372,-0.856616
1.13374,-0.82261
1.13376,-0.785372
1.13379,-0.745049
1.13381,-0.701798
1.13383,-0.65579
1.13385,-0.607206
1.13388,-0.556236
1.1339,-0.503082
1.13392,-0.44795
1.13395,-0.391059
1.13397,-0.332631
1.13399,-0.272897
1.13401,-0.212091
1.13404,-0.150451
1.13406,-0.0882202
1.13408,-0.0256428
1.1341,0.0370353
1.13413,0.0995678
1.13415,0.161709
1.13417,0.223215
1.1342,0.283845
1.13422,0.343359
1.13424,0.401524
1.13426,0.458111
1.13429,0.512899
1.13431,0.565672
1.13433,0.616223
1.13435,0.664352
1.13438,0.709872
1.1344,0.752603
1.13442,0.792377
1.13444,0.829038
1.13447,0.862442
1.13449,0.892457
1.13451,0.918967
1.13454,0.941866
1.13456,0.961065
1.13458,0.976488
1.1346,0.988075
1.13463,0.99578
1.13465,0.999573
1.13467,0.99944
1.13469,0.995379
1.13472,0.987408
1.13474,0.975558
1.13476,0.959875
1.13478,0.940421
1.13481,0.917273
1.13483,0.890521
1.13485,0.86027
1.13488,0.82664
1.1349,0.789762
1.13492,0.749781
1.13494,0.706855
1.13497,0.661152
1.13499,0.612851
1.13501,0.562142
1.13503,0.509225
1.13506,0.454308
1.13508,0.397605
1.1351,0.339341
1.13512,0.279744
1.13515,0.219047
1.13517,0.15749
1.13519,0.0953139
1.13522,0.0327636
1.13524,-0.0299155
1.13526,-0.092477
1.13528,-0.154675
1.13531,-0.216266
1.13533,-0.277007
1.13535,-0.336659
1.13537,-0.394989
1.1354,-0.451768
1.13542,-0.506771
1.13544,-0.559783
1.13546,-0.610597
1.13549,-0.659011
1.13551,-0.704836
1.13553,-0.747893
1.13556,-0.788011
1.13558,-0.825033
1.1356,-0.858814
1.13562,-0.889221
1.13565,-0.916134
1.13567,-0.939449
1.13569,-0.959072
1.13571,-0.974928
1.13574,-0.986953
1.13576,-0.995101
1.13578,-0.99934
1.1358,-0.999653
1.13583,-0.996038
1.13585,-0.98851
1.13587,-0.977099
1.1359,-0.961849
1.13592,-0.94282
1.13594,-0.920087
1.13596,-0.893739
1.13599,-0.86388
1.13601,-0.830628
1.13603,-0.794112
1.13605,-0.754476
1.13608,-0.711876
1.1361,-0.666479
1.13612,-0.618464
1.13615,-0.56802
1.13617,-0.515343
1.13619,-0.460642
1.13621,-0.404132
1.13624,-0.346034
1.13626,-0.286576
1.13628,-0.225992
1.1363,-0.164521
1.13633,-0.102403
1.13635,-0.0398827
1.13637,0.0227942
1.13639,0.0853814
1.13642,0.147633
1.13644,0.209305
1.13646,0.270155
1.13649,0.329943
1.13651,0.388435
1.13653,0.445401
1.13655,0.500617
1.13658,0.553866
1.1366,0.60494
1.13662,0.653636
1.13664,0.699765
1.13667,0.743145
1.13669,0.783605
1.13671,0.820987
1.13673,0.855143
1.13676,0.885939
1.13678,0.913255
1.1368,0.936984
1.13683,0.957031
1.13685,0.973318
1.13687,0.985781
1.13689,0.994372
1.13692,0.999056
1.13694,0.999815
1.13696,0.996646
1.13698,0.989562
1.13701,0.97859
1.13703,0.963773
1.13705,0.94517
1.13707,0.922854
1.1371,0.896912
1.13712,0.867447
1.13714,0.834573
1.13717,0.798421
1.13719,0.759132
